GPS_CODE,GPS variables,LOCATION,Country,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",USA,United States,2010,2010,IDX,Index,0,Units,,,98,f,This value has a note in the original table
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",USA,United States,2011,2011,IDX,Index,0,Units,,,98,f,This value has a note in the original table
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",USA,United States,2012,2012,IDX,Index,0,Units,,,98,f,This value has a note in the original table
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2005,2005,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2006,2006,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2007,2007,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2008,2008,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2009,2009,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2010,2010,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2011,2011,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",ARG,Argentina,2012,2012,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2005,2005,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2006,2006,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2007,2007,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2008,2008,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2009,2009,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2010,2010,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2011,2011,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",BRA,Brazil,2012,2012,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2005,2005,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2006,2006,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2007,2007,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2008,2008,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2009,2009,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2010,2010,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2011,2011,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHL,Chile,2012,2012,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2005,2005,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2006,2006,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2007,2007,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2008,2008,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2009,2009,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2010,2010,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2011,2011,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",CHN,China (People's Republic of),2012,2012,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2005,2005,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2006,2006,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2007,2007,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2008,2008,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2009,2009,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2010,2010,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2011,2011,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",COL,Colombia,2012,2012,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2000,2000,IDX,Index,0,Units,,,84,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2005,2005,IDX,Index,0,Units,,,100,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2006,2006,IDX,Index,0,Units,,,110,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2007,2007,IDX,Index,0,Units,,,123,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2008,2008,IDX,Index,0,Units,,,138,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2009,2009,IDX,Index,0,Units,,,148,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2010,2010,IDX,Index,0,Units,,,141,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2011,2011,IDX,Index,0,Units,,,136,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",EST,Estonia,2012,2012,IDX,Index,0,Units,,,131,,
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2005,2005,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2006,2006,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2007,2007,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2008,2008,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2009,2009,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2010,2010,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2011,2011,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IND,India,2012,2012,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IDN,Indonesia,2000,2000,IDX,Index,0,Units,,,,m,Missing value
D029,"Change in statutory teachers' salaries, 15 years of experience, minimum training, lower secondary education (2005=100)",IDN,Indonesia,2005,2005,IDX,Index,0,Units,,,,m,Missing value
